26204	宇治市	城陽市,宇治田原町,久御山町,八幡市,大津市,京都市伏見区	26207,26344,26322,26210,25201,26109
19206	大月市	笛吹市,都留市,富士河口湖町,甲州市,小菅村,上野原市	19211,19204,19430,19213,19442,19212
1607	浦河町	様似町,新ひだか町,大樹町,広尾町	1608,1610,1641,1642
24204	松阪市	川上村,大台町,東吉野村,多気町,御杖村,津市,明和町	29452,24443,29453,24441,29386,24201,24442
8236	小美玉市	石岡市,かすみがうら市,行方市,鉾田市,茨城町,笠間市	8205,8230,8233,8234,8302,8216
10383	南牧村	佐久穂町,佐久市,上野村,神流町,下仁田町	20309,20217,10366,10367,10382
9209	真岡市	筑西市,小山市,下野市,上三川町,宇都宮市,芳賀町,桜川市,益子町,市貝町	8227,9208,9216,9301,9201,9345,8231,9342,9344
23215	犬山市	小牧市,大口町,扶桑町,各務原市,可児市,坂祝町,多治見市,春日井市	23219,23361,23362,21213,21214,21501,21204,23206
4421	大和町	仙台市青葉区,仙台市泉区,富谷市,利府町,大郷町,色麻町,加美町,大衡村	4101,4105,4216,4406,4422,4444,4445,4424
20350	長和町	諏訪市,茅野市,立科町,下諏訪町,松本市,佐久市,上田市	20206,20214,20324,20361,20202,20217,20203
41424	江北町	大町町,白石町,小城市,多久市	41423,41425,41208,41204
13102	中央区	江東区,港区,千代田区,墨田区,台東区	13108,13103,13101,13107,13106
7466	矢吹町	泉崎村,中島村,白河市,鏡石町,天栄村,石川町,玉川村	7464,7465,7205,7342,7344,7501,7502
39306	馬路村	安田町,北川村,安芸市,海陽町,那賀町	39304,39305,39203,36388,36368
40103	北九州市若松区	北九州市八幡西区,芦屋町,水巻町,遠賀町,北九州市八幡東区,北九州市戸畑区	40109,40381,40382,40384,40108,40105
28443	福崎町	姫路市,市川町,加西市	28201,28442,28220
12423	長生村	一宮町,睦沢町,茂原市,白子町	12421,12422,12210,12424
2202	弘前市	西目屋村,大館市,大鰐町,鰺ヶ沢町,平川市,田舎館村,藤崎町,板柳町,鶴田町,つがる市	2343,5204,2362,2321,2210,2367,2361,2381,2384,2209
2450	新郷村	三戸町,鹿角市,十和田市,南部町,五戸町	2441,5209,2206,2445,2442
1105	札幌市豊平区	札幌市南区,札幌市清田区,札幌市中央区,札幌市白石区	1106,1110,1101,1104
17384	志賀町	羽咋市,中能登町,七尾市,輪島市,穴水町	17207,17407,17202,17204,17461
10208	渋川市	榛東村,吉岡町,高崎市,東吾妻町,中之条町,高山村,沼田市,前橋市,昭和村	10344,10345,10202,10429,10421,10428,10206,10201,10448
46404	長島町	阿久根市	46206
7465	中島村	白河市,泉崎村,石川町,矢吹町	7205,7464,7501,7466
11383	神川町	秩父市,藤岡市,皆野町,本庄市,上里町	11207,10209,11362,11211,11385
1229	富良野市	南富良野町,芦別市,中富良野町,上富良野町,新得町	1462,1216,1461,1460,1635
27361	熊取町	泉佐野市,貝塚市	27213,27208
44208	竹田市	高森町,高千穂町,豊後大野市,阿蘇市,産山村,南小国町,九重町,由布市,大分市	43428,45441,44212,43214,43425,43423,44461,44213,44201
13203	武蔵野市	三鷹市,小金井市,杉並区,西東京市,練馬区	13204,13210,13115,13229,13120
19368	富士川町	早川町,身延町,市川三郷町,南アルプス市	19364,19365,19346,19208
27212	八尾市	藤井寺市,松原市,柏原市,大阪市平野区,東大阪市,三郷町,平群町	27226,27217,27221,27126,27227,29343,29342
33663	久米南町	岡山市北区,赤磐市,美咲町	33101,33213,33666
37205	観音寺市	四国中央市,三好市,三豊市	38213,36208,37208
20201	長野市	生坂村,麻績村,筑北村,大町市,小川村,白馬村,千曲市,上田市,坂城町,須坂市,小谷村,飯綱町,信濃町,小布施町,中野市,妙高市	20448,20446,20452,20212,20588,20485,20218,20203,20521,20207,20486,20590,20583,20541,20211,15217
39341	本山町	南国市,土佐町,香美市,大豊町,四国中央市	39204,39363,39212,39344,38213
39402	佐川町	津野町,越知町,須崎市,土佐市,日高村	39411,39403,39206,39205,39410
25210	野洲市	守山市,大津市,近江八幡市,栗東市,湖南市,竜王町	25207,25201,25204,25208,25211,25384
19422	道志村	山北町,山中湖村,都留市,相模原市緑区,上野原市	14364,19425,19204,14151,19212
4206	白石市	桑折町,国見町,福島市,伊達市,丸森町,七ヶ宿町,角田市,蔵王町,大河原町	7301,7303,7201,7213,4341,4302,4208,4301,4321
24211	鳥羽市	志摩市,伊勢市	24215,24203
12218	勝浦市	鴨川市,大多喜町,御宿町,いすみ市	12223,12441,12443,12238
45205	小林市	霧島市,都城市,高原町,えびの市,宮崎市,綾町,あさぎり町,多良木町,西米良村	46218,45202,45361,45209,45201,45383,43514,43505,45403
39424	大月町	土佐清水市,宿毛市	39209,39208
12329	栄町	印西市,成田市,利根町,河内町	12231,12211,8564,8447
14210	三浦市	横須賀市	14201
32205	大田市	江津市,川本町,美郷町,飯南町,出雲市	32207,32441,32448,32386,32203
35207	下松市	光市,周南市	35210,35215
3213	二戸市	八幡平市,一戸町,田子町,九戸村,三戸町,軽米町,南部町	3214,3524,2443,3506,2441,3501,2445
27204	池田市	伊丹市,豊中市,川西市,箕面市,宝塚市	28207,27203,28217,27220,28214
10444	川場村	沼田市,片品村,みなかみ町	10206,10443,10449
13209	町田市	横浜市瀬谷区,大和市,横浜市旭区,横浜市緑区,相模原市南区,横浜市青葉区,相模原市中央区,川崎市麻生区,相模原市緑区,八王子市,多摩市	14114,14213,14112,14113,14153,14117,14152,14137,14151,13201,13224
1552	佐呂間町	北見市,遠軽町,湧別町	1208,1555,1559
25206	草津市	大津市,栗東市,守山市	25201,25208,25207
29204	天理市	桜井市,田原本町,川西町,三宅町,大和郡山市,奈良市	29206,29363,29361,29362,29203,29201
25443	多賀町	東近江市,愛荘町,甲良町,彦根市,いなべ市,大垣市,米原市	25213,25425,25442,25202,24214,21202,25214
10206	沼田市	渋川市,高山村,みなかみ町,前橋市,桐生市,昭和村,川場村,みどり市,日光市,片品村	10208,10428,10449,10201,10203,10448,10444,10212,9206,10443
12443	御宿町	勝浦市,いすみ市	12218,12238
1562	西興部村	下川町,滝上町,興部町,雄武町	1468,1560,1561,1563
4214	東松島市	塩竈市,松島町,石巻市,美里町	4203,4401,4202,4505
10366	上野村	川上村,南相木村,秩父市,北相木村,神流町,小鹿野町,佐久穂町,南牧村	20304,20306,11207,20307,10367,11365,20309,10383
26111	京都市西京区	高槻市,亀岡市,島本町,長岡京市,向日市,京都市南区,京都市右京区	27207,26206,27301,26209,26208,26107,26108
4606	南三陸町	石巻市,登米市,気仙沼市	4202,4212,4205
43367	南関町	荒尾市,玉名市,和水町,大牟田市,みやま市	43204,43206,43369,40202,40229
2209	つがる市	鰺ヶ沢町,弘前市,鶴田町,五所川原市,中泊町	2321,2202,2384,2205,2387
8211	常総市	坂東市,野田市,守谷市,つくばみらい市,つくば市,八千代町,下妻市	8228,12208,8224,8235,8220,8521,8210
42411	新上五島町	小値賀町	42383
2210	平川市	大館市,小坂町,大鰐町,弘前市,黒石市,十和田市,田舎館村,青森市	5204,5303,2362,2202,2204,2206,2367,2201
45207	串間市	志布志市,日南市,都城市	46221,45204,45202
1202	函館市	北斗市,七飯町,鹿部町	1236,1337,1343
46524	宇検村	瀬戸内町,奄美市,大和村	46525,46222,46523
22325	函南町	沼津市,伊豆の国市,三島市,熱海市,湯河原町,箱根町	22203,22225,22206,22205,14384,14382
29386	御杖村	松阪市,東吉野村,曽爾村,津市	24204,29453,29385,24201
1401	共和町	蘭越町,倶知安町,岩内町,泊村,古平町,仁木町	1394,1400,1402,1403,1406,1407
13215	国立市	府中市,日野市,立川市,国分寺市	13206,13212,13202,13214
11202	熊谷市	東松山市,吉見町,鴻巣市,滑川町,嵐山町,小川町,深谷市,行田市,太田市,千代田町,大泉町	11212,11347,11217,11341,11342,11343,11218,11206,10205,10523,10524
30209	岩出市	和歌山市,紀の川市,泉南市,阪南市	30201,30208,27228,27232
1454	当麻町	旭川市,上川町,愛別町,比布町	1204,1457,1456,1455
32386	飯南町	三次市,美郷町,庄原市,大田市,雲南市,出雲市	34209,32448,34210,32205,32209,32203
34302	府中町	広島市南区,広島市東区,広島市安芸区	34103,34102,34107
42203	島原市	南島原市,雲仙市	42214,42213
9203	栃木市	古河市,加須市,板倉町,野木町,小山市,佐野市,館林市,下野市,壬生町,鹿沼市	8204,11210,10521,9364,9208,9204,10207,9216,9361,9205
23105	名古屋市中村区	名古屋市中川区,大治町,名古屋市中区,あま市,清須市,名古屋市西区	23110,23424,23106,23237,23233,23104
46490	錦江町	南大隅町,肝付町,鹿屋市	46491,46492,46203
1695	色丹村		
11107	さいたま市浦和区	さいたま市南区,さいたま市中央区,さいたま市桜区,さいたま市緑区,さいたま市大宮区,さいたま市見沼区	11108,11105,11106,11109,11103,11104
1584	洞爺湖町	豊浦町,伊達市,壮瞥町,真狩村,留寿都村	1571,1233,1575,1396,1397
14151	相模原市緑区	山北町,清川村,道志村,上野原市,愛川町,相模原市中央区,八王子市,檜原村,町田市	14364,14402,19422,19212,14401,14152,13201,13307,13209
46505	屋久島町		
13211	小平市	小金井市,国分寺市,立川市,東大和市,武蔵村山市,東村山市,東久留米市,西東京市	13210,13214,13202,13220,13223,13213,13222,13229
14152	相模原市中央区	愛川町,相模原市南区,厚木市,相模原市緑区,町田市,八王子市	14401,14153,14212,14151,13209,13201
27218	大東市	東大阪市,大阪市鶴見区,門真市,寝屋川市,生駒市,四條畷市	27227,27124,27223,27215,29209,27229
1457	上川町	新得町,美瑛町,東川町,旭川市,当麻町,愛別町,士別市,滝上町,上士幌町,北見市,遠軽町	1635,1459,1458,1204,1454,1456,1220,1560,1633,1208,1555
44207	津久見市	佐伯市,臼杵市	44205,44206
17361	津幡町	金沢市,小矢部市,内灘町,かほく市,高岡市,宝達志水町	17201,16209,17365,17209,16202,17386
20206	諏訪市	箕輪町,伊那市,辰野町,茅野市,岡谷市,下諏訪町,長和町	20383,20209,20382,20214,20204,20361,20350
2301	平内町	青森市,七戸町,東北町,野辺地町	2201,2402,2408,2401
33212	瀬戸内市	岡山市東区,備前市	33103,33211
10443	片品村	沼田市,川場村,みなかみ町,日光市,檜枝岐村,魚沼市	10206,10444,10449,9206,7364,15225
20417	大鹿村	飯田市,喬木村,豊丘村,松川町,中川村,静岡市葵区,伊那市,駒ヶ根市	20205,20415,20416,20402,20386,22101,20209,20210
34209	三次市	東広島市,世羅町,安芸高田市,府中市,庄原市,邑南町,美郷町,飯南町	34212,34462,34214,34208,34210,32449,32448,32386
17386	宝達志水町	かほく市,高岡市,津幡町,氷見市,羽咋市	17209,16202,17361,16205,17207
7362	下郷町	南会津町,那須塩原市,西郷村,天栄村,昭和村,会津美里町,会津若松市	7368,9213,7461,7344,7446,7447,7202
23222	東海市	知多市,東浦町,大府市,名古屋市港区,名古屋市緑区,名古屋市南区	23224,23442,23223,23111,23114,23112
10523	千代田町	行田市,羽生市,熊谷市,明和町,館林市,大泉町,邑楽町	11206,11216,11202,10522,10207,10524,10525
39344	大豊町	香美市,本山町,三好市,四国中央市	39212,39341,36208,38213
46523	大和村	宇検村,奄美市	46524,46222
7522	小野町	いわき市,平田村,郡山市,田村市	7204,7503,7203,7211
44213	由布市	竹田市,九重町,大分市,玖珠町,別府市,宇佐市	44208,44461,44201,44462,44202,44211
31389	南部町	日南町,日野町,伯耆町,安来市,米子市	31401,31402,31390,32206,31202
34203	竹原市	東広島市,三原市	34212,34204
22211	磐田市	浜松市南区,袋井市,浜松市東区,浜松市浜北区,森町,浜松市天竜区	22134,22216,22132,22136,22461,22137
1211	網走市	大空町,小清水町,北見市	1564,1547,1208
15405	出雲崎町	長岡市,柏崎市	15202,15205
26366	精華町	生駒市,奈良市,木津川市,京田辺市,井手町	29209,29201,26214,26211,26343
36404	板野町	上板町,徳島市,石井町,藍住町,鳴門市,東かがわ市	36405,36201,36341,36403,36202,37207
39209	土佐清水市	大月町,宿毛市,三原村,四万十市	39424,39208,39427,39210
43507	水上村	多良木町,湯前町,五木村,八代市,西米良村,椎葉村	43505,43506,43511,43202,45403,45430
12230	八街市	千葉市若葉区,千葉市緑区,東金市,佐倉市,山武市,富里市,酒々井町	12104,12105,12213,12212,12237,12233,12322
46534	知名町	和泊町	46533
14137	川崎市麻生区	町田市,横浜市青葉区,稲城市,多摩市,川崎市宮前区,川崎市多摩区	13209,14117,13225,13224,14136,14135
4361	亘理町	角田市,山元町,柴田町,岩沼市	4208,4362,4323,4211
2423	大間町	佐井村,むつ市,風間浦村	2426,2208,2425
31401	日南町	庄原市,奥出雲町,新見市,日野町,安来市,南部町	34210,32343,33210,31402,32206,31389
25213	東近江市	甲賀市,日野町,竜王町,近江八幡市,菰野町,愛荘町,多賀町,いなべ市,彦根市	25209,25383,25384,25204,24341,25425,25443,24214,25202
28215	三木市	神戸市西区,稲美町,加古川市,小野市,神戸市北区,加東市,三田市	28111,28381,28210,28218,28109,28228,28219
39387	仁淀川町	津野町,久万高原町,越知町,いの町	39411,38386,39403,39386
3302	葛巻町	盛岡市,岩手町,岩泉町,一戸町,久慈市,九戸村	3201,3303,3483,3524,3207,3506
36342	神山町	美馬市,那賀町,上勝町,吉野川市,佐那河内村,徳島市,石井町	36207,36368,36302,36205,36321,36201,36341
40383	岡垣町	宗像市,遠賀町,鞍手町,芦屋町	40220,40384,40402,40381
5346	藤里町	能代市,北秋田市,八峰町,大館市,鰺ヶ沢町,西目屋村	5202,5213,5349,5204,2321,2343
18322	永平寺町	福井市,勝山市,坂井市	18201,18206,18210
20361	下諏訪町	岡谷市,諏訪市,松本市,長和町	20204,20206,20202,20350
12203	市川市	浦安市,江戸川区,境界未定地域,船橋市,松戸市,鎌ケ谷市,葛飾区	12227,13123,12999,12204,12207,12224,13122
23361	大口町	一宮市,江南市,小牧市,岩倉市,犬山市,扶桑町	23203,23217,23219,23228,23215,23362
20217	佐久市	茅野市,佐久穂町,立科町,長和町,南牧村,下仁田町,東御市,小諸市,御代田町,軽井沢町	20214,20309,20324,20350,10383,10382,20219,20208,20323,20321
1367	奥尻町		
3215	奥州市	一関市,東成瀬村,西和賀町,金ケ崎町,北上市,平泉町,住田町,遠野市,花巻市	3209,5464,3366,3381,3206,3402,3441,3208,3205
8208	龍ケ崎市	利根町,河内町,取手市,稲敷市,つくばみらい市,つくば市,牛久市	8564,8447,8217,8229,8235,8220,8219
30343	九度山町	かつらぎ町,高野町,橋本市	30341,30344,30203
13109	品川区	大田区,目黒区,港区,渋谷区,江東区	13111,13110,13103,13113,13108
15216	糸魚川市	朝日町,黒部市,白馬村,小谷村,妙高市,上越市	16343,16207,20485,20486,15217,15222
43403	大津町	菊陽町,西原村,益城町,合志市,菊池市,南阿蘇村,阿蘇市	43404,43432,43443,43216,43210,43433,43214
27119	大阪市阿倍野区	大阪市住吉区,大阪市西成区,大阪市住之江区,大阪市東住吉区,大阪市生野区,大阪市天王寺区,大阪市浪速区	27120,27122,27125,27121,27116,27109,27111
11349	ときがわ町	飯能市,越生町,横瀬町,秩父市,東秩父村,鳩山町,小川町,嵐山町	11209,11327,11361,11207,11369,11348,11343,11342
14103	横浜市西区	横浜市南区,横浜市保土ケ谷区,横浜市中区,横浜市神奈川区	14105,14106,14104,14102
34104	広島市西区	広島市佐伯区,広島市中区,広島市東区,広島市安佐南区	34108,34101,34102,34105
1665	弟子屈町	標茶町,釧路市,鶴居村,津別町,中標津町,美幌町,清里町,小清水町,大空町	1664,1206,1667,1544,1692,1543,1546,1547,1564
6211	東根市	天童市,河北町,仙台市太白区,山形市,仙台市青葉区,村山市,尾花沢市	6210,6321,4104,6201,4101,6208,6212
14134	川崎市高津区	横浜市都筑区,川崎市宮前区,横浜市港北区,川崎市中原区,川崎市多摩区,世田谷区,狛江市	14118,14136,14109,14133,14135,13112,13219
23427	飛島村	弥富市,名古屋市港区,蟹江町	23235,23111,23425
27126	大阪市平野区	松原市,大阪市東住吉区,八尾市,大阪市生野区,東大阪市	27217,27121,27212,27116,27227
38402	砥部町	伊予市,内子町,久万高原町,松山市,松前町	38210,38422,38386,38201,38401
14217	南足柄市	箱根町,小田原市,小山町,開成町,山北町,松田町	14382,14206,22344,14366,14364,14363
7344	天栄村	下郷町,西郷村,白河市,矢吹町,鏡石町,須賀川市,会津若松市,郡山市	7362,7461,7205,7466,7342,7207,7202,7203
8235	つくばみらい市	守谷市,常総市,取手市,龍ケ崎市,つくば市	8224,8211,8217,8208,8220
14201	横須賀市	三浦市,葉山町,逗子市,横浜市金沢区	14210,14301,14208,14108
45361	高原町	都城市,小林市,霧島市	45202,45205,46218
40219	大野城市	筑紫野市,那珂川市,太宰府市,春日市,福岡市博多区,宇美町,志免町	40217,40231,40221,40218,40132,40341,40343
1429	栗山町	由仁町,安平町,夕張市,長沼町,岩見沢市	1427,1585,1209,1428,1210
19425	山中湖村	小山町,富士吉田市,山北町,忍野村,道志村,都留市	22344,19202,14364,19424,19422,19204
20450	山形村	朝日村,松本市	20451,20202
27202	岸和田市	貝塚市,紀の川市,かつらぎ町,和泉市,忠岡町,泉大津市	27208,30208,30341,27219,27341,27206
8364	大子町	常陸大宮市,那珂川町,常陸太田市,大田原市,矢祭町,棚倉町,塙町	8225,9411,8212,9210,7482,7481,7483
24210	亀山市	津市,伊賀市,鈴鹿市,甲賀市	24201,24216,24207,25209
46221	志布志市	大崎町,鹿屋市,曽於市,串間市,都城市	46468,46203,46217,45207,45202
15107	新潟市西区	新潟市西蒲区,新潟市南区,新潟市江南区,新潟市中央区	15108,15106,15104,15103
1225	滝川市	砂川市,新十津川町,赤平市,雨竜町,深川市,妹背牛町	1226,1432,1218,1436,1228,1433
21403	大野町	神戸町,瑞穂市,池田町,揖斐川町,本巣市	21381,21216,21404,21401,21218
30362	広川町	日高川町,御坊市,日高町,由良町,湯浅町,有田川町	30392,30205,30382,30383,30361,30366
6208	村山市	寒河江市,河北町,東根市,尾花沢市,大蔵村,大石田町,舟形町	6206,6321,6211,6212,6365,6341,6363
41207	鹿島市	大村市,太良町,嬉野市,東彼杵町,白石町	42205,41441,41209,42321,41425
12232	白井市	船橋市,鎌ケ谷市,柏市,八千代市,印西市	12204,12224,12217,12221,12231
35201	下関市	北九州市小倉北区,北九州市門司区,長門市,山陽小野田市,美祢市	40106,40101,35211,35216,35213
1698	留別村	紗那村	1699
42214	南島原市	雲仙市,島原市	42213,42203
12427	長南町	市原市,大多喜町,睦沢町,長柄町,茂原市	12219,12441,12422,12426,12210
20403	高森町	飯田市,喬木村,豊丘村,松川町	20205,20415,20416,20402
40105	北九州市戸畑区	北九州市八幡東区,北九州市小倉北区,北九州市若松区	40108,40106,40103
31202	米子市	南部町,安来市,伯耆町,大山町,境港市,日吉津村	31389,32206,31390,31386,31204,31384
13221	清瀬市	東村山市,東久留米市,所沢市,新座市	13213,13222,11208,11230
28222	養父市	宍粟市,朝来市,若桜町,香美町,豊岡市	28227,28225,31325,28585,28209
20208	小諸市	東御市,佐久市,御代田町,嬬恋村	20219,20217,20323,10425
19429	鳴沢村	富士宮市,富士吉田市,富士市,御殿場市,小山町,富士河口湖町	22207,19202,22210,22215,22344,19430
30999	境界未定地域	太地町	30422
1107	札幌市西区	札幌市中央区,札幌市南区,札幌市手稲区,札幌市北区	1101,1106,1109,1102
34545	神石高原町	福山市,府中市,井原市,高梁市,庄原市,新見市	34207,34208,33207,33209,34210,33210
11231	桶川市	川島町,上尾市,北本市,伊奈町,久喜市,蓮田市,鴻巣市	11346,11219,11233,11301,11232,11238,11217
36203	小松島市	阿南市,勝浦町,徳島市	36204,36301,36201
40341	宇美町	福岡市博多区,大野城市,志免町,須恵町,太宰府市,筑紫野市,飯塚市,篠栗町	40132,40219,40343,40344,40221,40217,40205,40342
15102	新潟市東区	新潟市中央区,新潟市江南区,新潟市北区	15103,15104,15101
8564	利根町	我孫子市,印西市,栄町,河内町,取手市,龍ケ崎市	12222,12231,12329,8447,8217,8208
14206	小田原市	真鶴町,湯河原町,箱根町,南足柄市,二宮町,中井町,大井町,開成町	14383,14384,14382,14217,14342,14361,14362,14366
10344	榛東村	高崎市,吉岡町,渋川市,前橋市	10202,10345,10208,10201
31325	若桜町	宍粟市,西粟倉村,智頭町,八頭町,香美町,養父市,新温泉町,鳥取市	28227,33643,31328,31329,28585,28222,28586,31201
5366	井川町	潟上市,秋田市,五城目町,大潟村,八郎潟町	5211,5201,5361,5368,5363
6341	大石田町	村山市,舟形町,大蔵村,尾花沢市	6208,6363,6365,6212
23206	春日井市	名古屋市北区,名古屋市守山区,豊山町,小牧市,瀬戸市,多治見市,犬山市	23103,23113,23342,23219,23204,21204,23215
29443	下市町	五條市,黒滝村,吉野町,大淀町	29207,29444,29441,29442
43210	菊池市	合志市,大津町,熊本市北区,山鹿市,阿蘇市,日田市	43216,43403,43105,43208,43214,44204
16342	入善町	黒部市,朝日町	16207,16343
10367	神流町	上野村,秩父市,小鹿野町,南牧村,下仁田町,藤岡市	10366,11207,11365,10383,10382,10209
21506	白川町	八百津町,七宗町,恵那市,中津川市,下呂市,東白川村	21505,21504,21210,21206,21220,21507
20451	朝日村	木祖村,塩尻市,松本市,山形村	20425,20215,20202,20450
35344	平生町	上関町,柳井市,田布施町	35341,35212,35343
7303	国見町	桑折町,福島市,白石市,伊達市	7301,7201,4206,7213
21207	美濃市	関市,郡上市	21205,21219
6204	酒田市	鶴岡市,三川町,庄内町,遊佐町,戸沢村,鮭川村,真室川町,由利本荘市	6203,6426,6428,6461,6367,6366,6364,5210
7408	猪苗代町	郡山市,会津若松市,磐梯町,北塩原村,二本松市,福島市,米沢市	7203,7202,7407,7402,7210,7201,6202
46210	指宿市	南九州市,鹿児島市	46223,46201
11224	戸田市	朝霞市,和光市,さいたま市南区,板橋区,川口市,北区,蕨市,さいたま市桜区	11227,11229,11108,13119,11203,13117,11223,11106
7481	棚倉町	大田原市,那須町,大子町,矢祭町,塙町,白河市,浅川町,鮫川村	9210,9407,8364,7482,7483,7205,7504,7484
14107	横浜市磯子区	横浜市金沢区,横浜市栄区,横浜市港南区,横浜市南区,横浜市中区	14108,14115,14111,14105,14104
